id;genero;nom_candidato
21069;feminino;Sousa                  
21070;masculino  ;Souza                  
21071;masculino  ;Sousa                  
21072;masculino  ;Cavalcanti             
21073;masculino  ;Costa                  
21074;feminino;Dias                   
21075;masculino  ;Barbosa                
21076;masculino  ;Pinto                  
21077;masculino  ;Almeida                
21078;masculino  ;Cardoso                
21079;masculino  ;Dias                   
21080;feminino;Cunha                  
21081;feminino;Dias                   
21082;feminino;Barbosa                
21083;masculino  ;Barbosa                
21084;masculino  ;Sousa                  
21085;masculino  ;Barros                 
21086;feminino;Azevedo                
21087;masculino  ;Barbosa                
21088;masculino  ;Cavalcanti             
21089;masculino  ;Correia                
21090;feminino;Sousa                  
21091;feminino;Costa                  
21092;masculino  ;Costa                  
21093;masculino  ;Costa                  
21094;feminino;Silva                  
21095;feminino;Souza                  
21096;masculino  ;Souza                  
21097;feminino;Goncalves              
21098;masculino  ;Dias                   
21099;masculino  ;Melo                   
21100;masculino  ;Goncalves              
21101;feminino;Rodrigues              
21102;feminino;Santos                 
21103;feminino;Costa                  
21104;masculino  ;Almeida                
21105;masculino  ;Cavalcanti             
21106;masculino  ;Barbosa                
21107;masculino  ;Lima                   
21108;feminino;Pereira                
21109;masculino  ;Ribeiro                
21110;masculino  ;Castro                 
21111;feminino;Castro                 
21112;masculino  ;Melo                   
21113;feminino;Cavalcanti             
21114;masculino  ;Correia                
21115;feminino;Correia                
21116;masculino  ;Azevedo                
21117;masculino  ;Alves                  
21118;feminino;Santos                 
21119;feminino;Sousa                  
21120;masculino  ;Goncalves              
21121;masculino  ;Carvalho               
21122;feminino;Alves                  
21123;masculino  ;Silva                  
21124;feminino;Almeida                
21125;feminino;Santos                 
21126;feminino;Goncalves              
21127;feminino;Carvalho               
21128;feminino;Fernandes              
21129;masculino  ;Castro                 
21130;feminino;Almeida                
21131;feminino;Dias                   
21132;feminino;Fernandes              
21133;masculino  ;Almeida                
21134;feminino;Cavalcanti             
21135;masculino  ;Ferreira               
21136;feminino;Santos                 
21137;masculino  ;Fernandes              
21138;feminino;Alves                  
21139;feminino;Lima                   
21140;masculino  ;Azevedo                
21141;feminino;Santos                 
21142;masculino  ;Almeida                
21143;masculino  ;Azevedo                
21144;feminino;Santos                 
21145;masculino  ;Rodrigues              
21146;masculino  ;Barbosa                
21147;feminino;Araujo                 
21148;feminino;Pinto                  
21149;masculino  ;Melo                   
21150;masculino  ;Fernandes              
21151;feminino;Correia                
21152;masculino  ;Gomes                  
21153;feminino;Rocha                  
21154;masculino  ;Cavalcanti             
21155;feminino;Barbosa                
21156;feminino;Santos                 
21157;masculino  ;Carvalho               
21158;feminino;Fernandes              
21159;masculino  ;Barros                 
21160;feminino;Ribeiro                
21161;masculino  ;Souza                  
21162;feminino;Lima                   
21163;feminino;Cardoso                
21164;masculino  ;Almeida                
21165;masculino  ;Cardoso                
21166;feminino;Alves                  
21167;masculino  ;Goncalves              
21168;masculino  ;Cavalcanti             
21169;feminino;Azevedo                
21170;masculino  ;Barbosa                
21171;feminino;Silva                  
21172;feminino;Silva                  
21173;feminino;Lima                   
21174;masculino  ;Rocha                  
21175;masculino  ;Araujo                 
21176;feminino;Cardoso                
21177;feminino;Cunha                  
21178;feminino;Souza                  
21179;feminino;Sousa                  
21180;feminino;Gomes                  
21181;feminino;Santos                 
21182;masculino  ;Alves                  
21183;masculino  ;Lima                   
21184;masculino  ;Goncalves              
21185;masculino  ;Barros                 
21186;feminino;Santos                 
21187;feminino;Pereira                
21188;masculino  ;Araujo                 
21189;masculino  ;Ribeiro                
21190;feminino;Costa                  
21191;masculino  ;Pinto                  
21192;masculino  ;Correia                
21193;feminino;Castro                 
21194;masculino  ;Lima                   
21195;feminino;Rocha                  
21196;masculino  ;Cunha                  
21197;masculino  ;Fernandes              
21198;masculino  ;Barros                 
21199;feminino;Castro                 
21200;feminino;Barros                 
21201;masculino  ;Castro                 
21202;feminino;Santos                 
21203;masculino  ;Fernandes              
21204;masculino  ;Ferreira               
21205;feminino;Cardoso                
