id;genero;nom_candidato
25104;masculino  ;Alves                  
25105;feminino;Cunha                  
25106;masculino  ;Souza                  
25107;feminino;Ribeiro                
25108;masculino  ;Lima                   
25109;feminino;Barbosa                
25110;masculino  ;Rocha                  
25111;masculino  ;Oliveira               
25112;feminino;Pereira                
25113;feminino;Oliveira               
25114;masculino  ;Araujo                 
25115;feminino;Barros                 
25116;masculino  ;Cavalcanti             
25117;feminino;Ferreira               
25118;masculino  ;Gomes                  
25119;feminino;Lima                   
25120;masculino  ;Araujo                 
25121;feminino;Castro                 
25122;feminino;Pereira                
25123;feminino;Pinto                  
25124;feminino;Oliveira               
25125;masculino  ;Santos                 
25126;masculino  ;Sousa                  
25127;masculino  ;Almeida                
25128;masculino  ;Melo                   
25129;feminino;Carvalho               
25130;feminino;Carvalho               
25131;feminino;Goncalves              
25132;masculino  ;Silva                  
25133;feminino;Silva                  
25134;masculino  ;Carvalho               
25135;feminino;Fernandes              
25136;masculino  ;Silva                  
25137;masculino  ;Azevedo                
25138;masculino  ;Costa                  
25139;feminino;Sousa                  
25140;feminino;Cavalcanti             
25141;masculino  ;Cavalcanti             
25142;feminino;Martins                
25143;feminino;Ferreira               
25144;masculino  ;Pinto                  
25145;masculino  ;Ribeiro                
25146;feminino;Oliveira               
25147;masculino  ;Martins                
25148;masculino  ;Almeida                
25149;masculino  ;Pereira                
25150;masculino  ;Almeida                
25151;masculino  ;Martins                
25152;feminino;Souza                  
25153;feminino;Barbosa                
25154;masculino  ;Cunha                  
25155;masculino  ;Costa                  
25156;masculino  ;Dias                   
25157;masculino  ;Alves                  
25158;feminino;Cardoso                
25159;masculino  ;Gomes                  
25160;masculino  ;Cunha                  
25161;feminino;Melo                   
25162;feminino;Castro                 
25163;feminino;Lima                   
25164;masculino  ;Oliveira               
25165;feminino;Rocha                  
25166;feminino;Barros                 
25167;masculino  ;Lima                   
25168;masculino  ;Martins                
25169;feminino;Sousa                  
25170;feminino;Pereira                
25171;masculino  ;Silva                  
25172;feminino;Sousa                  
25173;masculino  ;Santos                 
25174;feminino;Castro                 
25175;feminino;Goncalves              
25176;feminino;Fernandes              
25177;feminino;Alves                  
25178;masculino  ;Ferreira               
25179;feminino;Goncalves              
25180;feminino;Lima                   
25181;masculino  ;Castro                 
25182;feminino;Dias                   
25183;masculino  ;Pereira                
25184;masculino  ;Goncalves              
25185;masculino  ;Barbosa                
25186;feminino;Cardoso                
25187;feminino;Gomes                  
25188;feminino;Castro                 
25189;masculino  ;Goncalves              
25190;masculino  ;Pereira                
25191;feminino;Carvalho               
25192;feminino;Carvalho               
25193;masculino  ;Pereira                
25194;masculino  ;Castro                 
25195;feminino;Souza                  
25196;feminino;Carvalho               
25197;feminino;Gomes                  
25198;feminino;Rocha                  
25199;feminino;Castro                 
25200;feminino;Melo                   
25201;masculino  ;Costa                  
25202;masculino  ;Lima                   
25203;feminino;Pereira                
25204;feminino;Santos                 
25205;masculino  ;Santos                 
25206;masculino  ;Castro                 
25207;masculino  ;Pereira                
25208;masculino  ;Carvalho               
25209;masculino  ;Martins                
25210;masculino  ;Pereira                
25211;masculino  ;Carvalho               
25212;feminino;Castro                 
25213;masculino  ;Melo                   
25214;masculino  ;Rodrigues              
25215;masculino  ;Cunha                  
25216;masculino  ;Azevedo                
25217;masculino  ;Alves                  
25218;masculino  ;Correia                
25219;feminino;Pereira                
25220;feminino;Ferreira               
25221;feminino;Castro                 
25222;feminino;Cavalcanti             
25223;masculino  ;Rocha                  
25224;masculino  ;Oliveira               
25225;masculino  ;Almeida                
25226;masculino  ;Correia                
25227;feminino;Gomes                  
25228;feminino;Lima                   
25229;masculino  ;Rodrigues              
25230;masculino  ;Costa                  
